Province_State,Country_Region,Latitude,Longitude
Virginia,US,38.2977863,-77.4922454
Minnesota,US,43.67385583,-93.34884422
Texas,US,31.70422788,-96.15072516
Colorado,US,38.47362326,-105.4399667
Idaho,US,44.22800938,-111.4809943
Iowa,US,40.74542720000001,-95.60129045
Wyoming,US,43.04183996,-108.6296893
California,US,36.75733899,-119.6466953
Texas,US,28.86751206,-99.10804207
Nebraska,US,40.52993007,-100.3924658
Arkansas,US,36.38177105,-91.81729127
Georgia,US,33.79216944,-84.46319413
Illinois,US,40.47289135,-90.20862357
Indiana,US,41.0469907,-86.26252745
Kentucky,US,36.55238827,-89.20140068
New York,US,43.11363907,-74.41798804
Ohio,US,41.60213491,-84.12571393
Pennsylvania,US,39.92913544,-78.11163677
Nebraska,US,40.17642064,-99.91247454
Florida,US,30.57796289,-84.61915825
Nebraska,US,40.26186809,-96.68946704
Texas,US,32.74055318,-102.6353295
Virginia,US,36.66601852,-80.91703124
Illinois,US,37.76430935,-88.22953869
Kentucky,US,38.75398691,-84.8558382
Montana,US,45.54486106,-111.1692571
Ohio,US,38.82708533,-82.31647569
Texas,US,29.40167322,-94.90469073
Nebraska,US,41.61703149,-102.3313973
Colorado,US,39.59921777,-107.902708
Montana,US,47.27545948,-107.0002351
Nebraska,US,41.91428955,-98.99111827
Oklahoma,US,36.3791334,-97.78265517
Utah,US,37.85447192,-111.4418764
Washington,US,46.43197502,-117.5454032
Arkansas,US,34.57692074,-93.14921604
Kentucky,US,37.6388668,-84.53289319
Maryland,US,39.52786077,-79.27355126
Oklahoma,US,34.70418038,-97.30811132
Texas,US,33.17969345,-101.2984114
Missouri,US,38.43947277,-91.50847147
North Carolina,US,35.29373559,-81.17477045
North Carolina,US,36.44667547,-76.69749701
Kansas,US,38.99871131,-96.7577178
Ohio,US,41.49952319,-81.17935342
Idaho,US,44.06482372,-116.398376
Michigan,US,43.02244215,-83.70589709
New York,US,43.0022601,-78.19135193
Alabama,US,31.09389027,-85.83572839
Missouri,US,40.21097916,-94.40944419
Mississippi,US,30.86259065,-88.64436789
South Carolina,US,33.43443342,-79.33202141
Indiana,US,38.30393723,-87.58054938
Tennessee,US,35.99438059,-88.93358327
Arizona,US,33.80190085,-110.8132779
Florida,US,29.72856978,-82.79880657
Tennessee,US,35.20222469,-87.03992678
Virginia,US,37.31234791,-80.70636931
Texas,US,30.31824095,-98.94676915
Oregon,US,45.37160076,-120.2048869
Georgia,US,34.69316688,-84.45802506
West Virginia,US,38.9251277,-80.85952723
Colorado,US,39.85646523,-105.5252597
Montana,US,48.70513576,-112.9934235
Florida,US,26.95635849,-81.18996211
Michigan,US,43.98901072,-84.38774817
Georgia,US,33.22879932,-82.61297636
Texas,US,31.86942909,-101.5207776
California,US,39.59875897,-122.3938452
New Jersey,US,39.71581067,-75.13995546
Virginia,US,37.40809042,-76.53524337
Georgia,US,31.23279254,-81.53811412
Michigan,US,46.40862701,-89.69377193
Montana,US,46.3816474,-109.1768522
North Dakota,US,46.94022281,-103.8465421
Texas,US,28.65696592,-97.42760647
Texas,US,29.45634206,-97.49424032
Virginia,US,37.71714806,-77.90381514
Minnesota,US,44.40849741,-92.7234195
Idaho,US,42.96927962,-114.8108306
Georgia,US,34.50487351,-84.87296253
Wyoming,US,42.08798185,-104.3534743
Nebraska,US,40.51481965,-99.83020279
Kansas,US,38.91588178,-100.4829321
Georgia,US,30.87454847,-84.23418364
Oklahoma,US,35.0167709,-97.88339847
New Hampshire,US,43.93779815,-71.82057197
Arizona,US,32.93166885,-109.8882178
Kansas,US,39.34987223,-99.88332493
North Carolina,US,35.3506925,-83.83369267
Tennessee,US,36.27469206,-83.51254721
Colorado,US,40.10603347,-106.1178042
Utah,US,38.98103848,-109.5704487
North Dakota,US,47.92093639,-97.45450447
Vermont,US,44.7975824,-73.29679772
Michigan,US,44.69565625,-85.55585247
Montana,US,46.40605220000001,-113.4414186
Arkansas,US,34.29017991,-92.42320562
Indiana,US,40.51587228,-85.65468702
Kansas,US,37.56227336,-101.3079758
Kentucky,US,38.64962758,-84.62415957
Louisiana,US,31.59882456,-92.56124347
Minnesota,US,45.93424769,-96.01139609
Nebraska,US,41.91528587,-101.740701
New Mexico,US,32.73911281,-108.3827845
North Dakota,US,46.35821257,-101.6390013
Oklahoma,US,36.796297,-97.78638765
Oregon,US,44.49024544,-119.0068631
South Dakota,US,45.1723937,-96.77002276
Washington,US,47.20753737,-119.4500749
West Virginia,US,39.10314817,-79.19440518
Wisconsin,US,42.8671731,-90.7063218
North Carolina,US,36.30337451,-78.65184241
Michigan,US,43.29265605,-84.60505416
Kentucky,US,36.72292505,-88.65143315
Kansas,US,37.73836671,-100.4369088
Texas,US,35.40081878,-100.8129222
Washington,US,47.14003705,-123.7820567
Kentucky,US,37.46231118,-86.34248968
Texas,US,33.62744998,-96.67753461
Virginia,US,36.65677234,-81.23215889
Kansas,US,38.4808095,-101.8061079
Nebraska,US,41.56742671,-98.52150266
Kentucky,US,37.26484328,-85.5540745
Wisconsin,US,42.6794956,-89.60243287
Wisconsin,US,43.80025981,-89.04679553
West Virginia,US,37.9463652,-80.45335881
Alabama,US,32.85504247,-87.95684022
Arkansas,US,36.11735460000001,-90.55832668
Georgia,US,33.5769205,-83.17139104
Illinois,US,39.35907414,-90.388865
Indiana,US,39.03630547,-86.96223202
Iowa,US,42.03614551,-94.39658081
Mississippi,US,31.21444233,-88.63922281
Missouri,US,37.2575872,-93.34230916
New York,US,42.275797,-74.12384884
North Carolina,US,35.48544173,-77.67578087
Ohio,US,39.69116283,-83.89032084
Pennsylvania,US,39.85746531,-80.22357106
Tennessee,US,36.17470125,-82.84691273
Virginia,US,38.29545894,-78.46525378
Arizona,US,33.21498827,-109.2405279
Virginia,US,36.67878901,-77.56351439
Kentucky,US,38.54332505,-82.9215658
South Carolina,US,34.89502264,-82.37295012
Kansas,US,37.8774388,-96.23250453
South Carolina,US,34.15272415,-82.12715789
Oklahoma,US,34.93535801,-99.5605612
Texas,US,32.47940482,-94.81591935
South Dakota,US,43.19419064,-99.18883902
Mississippi,US,33.77036166,-89.80245083
North Dakota,US,47.45785838,-98.23850925
Texas,US,30.54579585,-95.98902499
Illinois,US,41.28569601,-88.41905692
Iowa,US,42.40183723,-92.78829551
Missouri,US,40.11406587,-93.56509276
Tennessee,US,35.38433717,-85.72142731
New Mexico,US,34.86319296,-104.790669
Texas,US,29.58165339,-97.94786822
Ohio,US,40.05026529,-81.49248905
North Carolina,US,36.07959451,-79.78824948
Florida,US,29.93543004,-85.24270990000002
Colorado,US,38.66611652,-107.0320729
Iowa,US,41.68378965,-94.50111014
Georgia,US,33.96044201,-84.02137802
South Dakota,US,44.29299053,-101.539099
Georgia,US,34.63331566,-83.53094677
Alaska,US,59.09893571,-135.4679843
Alabama,US,32.76039258,-87.63284988
Texas,US,34.07044901,-101.8268114
North Carolina,US,36.25669272,-77.6556109
Virginia,US,36.76654925,-78.93512622
Georgia,US,34.32207823,-83.81896936
Nebraska,US,40.87257079,-98.50218293
Texas,US,34.5307555,-100.6813852
Tennessee,US,36.21990035,-83.26586179
Florida,US,30.49673973,-82.94998918
Illinois,US,38.08163641,-88.53883373
Indiana,US,40.07306535,-86.05244729
Iowa,US,42.38382428,-93.70197703
Kansas,US,37.99978709,-101.7921066
Nebraska,US,40.87349452,-98.02099117
New York,US,43.66146647,-74.49721957
Ohio,US,39.19673558,-84.54502924
Tennessee,US,35.17670231,-85.16652245
Texas,US,31.70470573,-98.11083887
South Dakota,US,44.67385954,-97.18829593
Massachusetts,US,42.13440424,-72.63235561
Massachusetts,US,42.33997957,-72.65898478
West Virginia,US,39.32103553,-78.60826476
South Carolina,US,32.77419582,-81.13845571
Virginia,US,37.03513786,-76.35879121
Georgia,US,33.2721566,-82.99766919
Illinois,US,40.40423981,-91.16313899
Indiana,US,39.82304555,-85.77566351
Iowa,US,43.08178477,-93.73454884
Kentucky,US,37.83766422,-86.78280584
Maine,US,44.59816444,-68.38401854
Mississippi,US,30.41830223,-89.48851033
Ohio,US,41.00250487,-83.66838948
Tennessee,US,36.52692871,-83.22375847
West Virginia,US,40.51943859,-80.57461608
South Dakota,US,44.54708407,-99.00386459
Virginia,US,37.7583355,-77.49464673
Texas,US,36.27743284,-101.3545796
South Dakota,US,43.6746384,-97.78715148
Georgia,US,33.79602175,-85.21005667
Florida,US,27.49293939,-81.80956574
Tennessee,US,35.20772017,-88.99161161
Texas,US,34.28944521,-99.74632408
Illinois,US,37.51810645,-88.26873022
Iowa,US,42.38353877,-93.23654611
Kentucky,US,37.6976111,-85.96319251
Ohio,US,40.66015414,-83.65929931
Tennessee,US,35.19732531,-88.18593755
Texas,US,30.33364686,-94.38931817
New Mexico,US,35.85751555,-103.8220938
South Dakota,US,45.58015551,-103.4958629
West Virginia,US,39.00683177,-78.85855301
Maryland,US,39.55010644,-76.30775940000002
Kentucky,US,36.85699301,-83.21899516
Nebraska,US,40.17658508,-99.40438879
Oklahoma,US,34.7440135,-99.84741652
North Carolina,US,35.36731853,-78.87243571
Oregon,US,43.06422669,-118.9666306
Kansas,US,37.19175361,-98.07578384
Oklahoma,US,36.78836519,-99.6679804
Georgia,US,32.73709786,-84.90538572
Texas,US,29.85864939,-95.39339521
Indiana,US,38.19467379,-86.10948271
Iowa,US,41.68330137,-95.81558439
Kentucky,US,38.44188174,-84.32869741
Mississippi,US,30.51359752,-89.12467576
Missouri,US,40.35570088,-93.99222144
Ohio,US,40.29380509,-81.09068544
Texas,US,32.54935988,-94.36934071
West Virginia,US,39.2853852,-80.37919577
Virginia,US,38.43542574,-78.87536254
Georgia,US,34.34626973,-82.96567682
Kentucky,US,37.29943898,-85.88461055
Connecticut,US,41.80283011,-72.73103891
Texas,US,35.84008013,-102.6029022
Kansas,US,38.04293782,-97.42747573
Kansas,US,37.5620394,-100.8710738
Oklahoma,US,35.22257600000001,-95.11513306
Texas,US,33.17823584,-99.73037358
Hawaii,US,19.60121157,-155.5210167
Tennessee,US,36.44355426,-82.94885298
Nebraska,US,40.52451972,-101.0603568
Texas,US,30.05669873,-98.02944344
North Carolina,US,35.55269063,-82.98196486
Tennessee,US,35.58332824,-89.28536625
Georgia,US,33.29686567,-85.12886832
Texas,US,35.83764858,-100.2703577
Arkansas,US,33.73325583,-93.66935133
Illinois,US,40.81908672,-90.92491462
Kentucky,US,37.79344553,-87.57392021
North Carolina,US,35.33788927,-82.4766782
Tennessee,US,35.65581134,-88.38600175
Texas,US,32.21128872,-95.85846587
Indiana,US,39.76719009,-86.51037283
Florida,US,26.55386945,-81.16469006
Minnesota,US,45.00761521,-93.47694895
Virginia,US,37.53460572,-77.39326555
Alabama,US,31.51148016,-85.24267944
Georgia,US,33.4533428,-84.14814659999998
Illinois,US,41.3533994,-90.13296166
Indiana,US,39.93029017,-85.39625719
Iowa,US,40.98767962,-91.54436349
Kentucky,US,38.44942688,-85.11587507
Missouri,US,38.38482826,-93.79293734
Ohio,US,41.3339642,-84.06830637
Tennessee,US,36.33160906,-88.30121797
Virginia,US,36.68542395,-79.87634026
New York,US,43.42034246,-74.96145307
Florida,US,28.55364461,-82.42700204
North Carolina,US,36.3607755,-76.98104134
North Dakota,US,46.43375068,-102.4632417
Kentucky,US,36.67948079999999,-88.97875928
Tennessee,US,35.80609681,-87.47643507
Missouri,US,37.94163617,-93.3203037
New Mexico,US,31.91383467,-108.7151824
Texas,US,26.39418217,-98.18299696
Ohio,US,39.1839264,-83.60331456
Virginia,US,38.35799465,-79.56124594
Florida,US,27.34254618,-81.34071957
Montana,US,48.62879827,-110.1129252
Texas,US,31.99045053,-97.13423143
Florida,US,27.9276559,-82.32013172
New Hampshire,US,42.91537785,-71.7200253
Michigan,US,41.88753639,-84.59312019
Mississippi,US,32.2656285,-90.44435448
Colorado,US,37.82247444,-107.3004345
Nebraska,US,40.17609175,-101.0416477
Ohio,US,39.49537927,-82.47991446
Texas,US,33.60771256,-102.3431676
Kansas,US,38.08780079,-99.89829881
North Carolina,US,35.01888303,-79.23651674
Florida,US,30.86747479,-85.81319222
Mississippi,US,33.12345854,-90.08923538
Ohio,US,40.56163713,-81.92635677
Missouri,US,40.09799248,-95.2163888
Nebraska,US,42.45522056,-98.78402558
Hawaii,US,21.45803166,-157.97121819999995
Texas,US,32.42990927,-97.83242024
Oregon,US,45.51872811,-121.65520359999998
Nebraska,US,41.91586243,-101.1354293
Alaska,US,58.29307365,-135.64244240000002
Virginia,US,37.29186313,-77.29754684
Kentucky,US,37.30939025,-87.54670406
Texas,US,33.14875072,-95.56351139
South Carolina,US,33.9212828,-78.99555293
Arkansas,US,34.31709259,-92.95396325
Wyoming,US,43.71930657,-108.4423174
Michigan,US,46.89988536,-88.68495385
Alabama,US,31.15197924,-85.29939599
Georgia,US,32.45802497,-83.66879087
Minnesota,US,43.67129565,-91.49143057
Tennessee,US,36.28872054,-87.71878828
Texas,US,31.31925973,-95.42226208
Arkansas,US,34.09007427,-93.9934871
Indiana,US,40.48527731,-86.11351892
Iowa,US,43.35671042,-92.31702714
Maryland,US,39.25305293,-76.93126208
Missouri,US,39.1435761,-92.69756691
Nebraska,US,41.2200529,-98.5166499
Texas,US,32.30621324,-101.4356444
Missouri,US,36.77383887,-91.88683935
Minnesota,US,47.10778564,-94.91693868
New Jersey,US,40.73766234,-74.07515667
Texas,US,31.45628381,-105.388178
Colorado,US,37.68473101,-104.9612585
Oklahoma,US,35.04912569,-96.24921145
South Dakota,US,44.39091534,-99.99661148
California,US,40.69923009,-123.876044
Iowa,US,42.7764426,-94.20722537
Nevada,US,41.40692186,-118.1109427
Mississippi,US,33.12825718,-90.52252707
Tennessee,US,36.03958805,-87.77992872
Texas,US,33.12351514,-96.08551032
New Jersey,US,40.56335249,-74.91284156
Pennsylvania,US,40.42162652,-77.97673273
Indiana,US,40.82907273,-85.48822092
Michigan,US,43.83353985,-83.04078453
Ohio,US,41.14651175,-82.59867951
South Dakota,US,43.33449012,-97.75536441
Texas,US,35.84006574,-101.3546643
North Carolina,US,35.42017674,-76.15180542
South Dakota,US,44.54747703,-99.48572582
Louisiana,US,29.86803617,-91.75871777
Louisiana,US,30.25734305,-91.3499598
Iowa,US,42.38696136,-95.51355387
Idaho,US,45.84721541,-115.4634436
California,US,33.0393082,-115.3669042
Arkansas,US,35.74242707,-91.57001641
Florida,US,27.69308961,-80.60556721
Pennsylvania,US,40.65241041,-79.08963285
Michigan,US,42.59716886,-84.37472069
California,US,36.51112084,-117.41119779999998
Michigan,US,42.94502238,-85.07413319
Michigan,US,44.35486835,-83.63484895
Iowa,US,41.68630265,-92.0643373
Wisconsin,US,43.00050278,-90.13469017
North Carolina,US,35.80950511,-80.8743128
Texas,US,31.30375559,-100.982439
Michigan,US,46.20974132,-88.53136251
Missouri,US,37.55487945,-90.7735296
Utah,US,37.85903620000001,-113.2897381
Wisconsin,US,46.26302338,-90.24295041
Illinois,US,40.74717633,-87.82466784
Georgia,US,31.60213036,-83.27501387
Michigan,US,43.64060976,-84.84664923
Minnesota,US,45.56181234,-93.29487636
Washington,US,48.14713305,-122.5216407
Virginia,US,36.90579348,-76.70842863
Mississippi,US,32.72531359,-90.97392828
Minnesota,US,47.51009045,-93.63092229
Mississippi,US,34.27993475,-88.3606733
Arkansas,US,36.09604046,-91.90847954
Texas,US,33.23377248,-98.17283469
Alabama,US,34.78144169,-85.99750489
Arkansas,US,35.59802983,-91.21494602
Colorado,US,40.66593870000001,-106.3408905
Florida,US,30.7954597,-85.21500423
Georgia,US,34.13794553,-83.56814788
Illinois,US,37.78595185,-89.38232563
Indiana,US,38.90915820000001,-86.03851889
Iowa,US,42.17178824,-90.57354837
Kansas,US,39.41673394,-95.79356799
Kentucky,US,37.41866422,-83.99825483
Louisiana,US,32.30251776,-92.55692092
Michigan,US,42.24807035,-84.42258681
Minnesota,US,43.67423373,-95.15398258
Mississippi,US,30.54020656,-88.64184064
Missouri,US,39.01002188,-94.34724536
North Carolina,US,35.28814273,-83.14093385
Ohio,US,39.01914254,-82.61818559999998
Oklahoma,US,34.58781741,-99.41138784
Oregon,US,42.43201126,-122.7289309
South Dakota,US,43.69318385,-101.6255063
Tennessee,US,36.36380466,-85.67239905
Texas,US,28.95472367,-96.57749563
West Virginia,US,38.84263974,-81.68148753
Wisconsin,US,44.31864893,-90.80566792
Virginia,US,37.31156958,-76.76950618
Georgia,US,33.31535543,-83.68844964
Illinois,US,39.01054275,-88.15437049
Indiana,US,41.02078733,-87.11553319
Iowa,US,41.68576082,-93.05567785
Mississippi,US,32.01922104,-89.11786866
Missouri,US,37.20351921,-94.34050458
South Carolina,US,32.43171982,-81.02487495
Texas,US,30.74685667,-94.02667579
Indiana,US,40.43781032,-85.00576229
Georgia,US,31.80405727,-82.63724870000001
Texas,US,30.71490589,-104.1399973
Alabama,US,33.55554728,-86.89506300000002
Arkansas,US,34.26767081,-91.92619839
Colorado,US,39.58635604,-105.2517692
Florida,US,30.43669112,-83.89442308
Georgia,US,33.05867328,-82.41609057
Idaho,US,43.82078483,-112.3131749
Illinois,US,38.29980057,-88.9240025
Indiana,US,38.78576239,-85.43633383
Iowa,US,41.03192394,-91.94849466
Kansas,US,39.2347941,-95.38289232
Kentucky,US,38.18664655,-85.65931031
Louisiana,US,29.74075478,-90.11115756
Mississippi,US,31.73397872,-91.03764977
Missouri,US,38.25926778,-90.53870896
Montana,US,46.14907081,-112.094396
Nebraska,US,40.17584531,-97.142601
New York,US,44.04200959,-75.94653457
Ohio,US,40.38614126,-80.76259514
Oklahoma,US,34.11130184,-97.83182974
Oregon,US,44.62806839,-121.17832
Pennsylvania,US,41.12913106,-78.9986361
Tennessee,US,36.04818632,-83.45148924
Texas,US,29.8832777,-94.16434171
Washington,US,47.75003077,-123.56097040000002
West Virginia,US,39.30776166,-77.86014147
Wisconsin,US,43.02054068,-88.77529134
Louisiana,US,30.26896765,-92.81210004
Mississippi,US,31.56884708,-89.82670990000004
Georgia,US,32.79248718,-81.96040187
Indiana,US,38.99588883,-85.62710784
South Dakota,US,44.06637798,-98.62965972
Idaho,US,42.68891267,-114.2655033
Illinois,US,39.08869046,-90.35393073
Kentucky,US,37.87119786,-84.58252003
Kansas,US,39.78470589,-98.21820662
Texas,US,27.04453923,-98.6968187
Texas,US,27.73103938,-98.0904705
Illinois,US,42.36542373,-90.21094405
Arkansas,US,35.56759135,-93.46036368
Georgia,US,32.70211082,-82.66166794
Illinois,US,37.45939802,-88.88165419
Indiana,US,39.48994426,-86.10149107
Iowa,US,41.67169354,-91.58754744
Kansas,US,38.88548175,-94.82250877
Kentucky,US,37.85106355,-82.8264322
Missouri,US,38.74719601,-93.80691168
Nebraska,US,40.39257596,-96.26522753
Tennessee,US,36.45523950000001,-81.84886538
Texas,US,32.37877812,-97.36615819
Wyoming,US,44.04057166,-106.5845174
North Carolina,US,35.51745004,-78.36622717
Oklahoma,US,34.31440473,-96.66011537
Georgia,US,33.02512137,-83.56019163
Iowa,US,42.12118609,-91.13139641
Mississippi,US,31.62257767,-89.16896899999998
North Carolina,US,35.02254606,-77.35870791
South Dakota,US,43.96278565,-100.6940008
Texas,US,32.73997145,-99.87861576
Oregon,US,42.3665549,-123.5561938
Utah,US,39.70208397,-112.7809245
Montana,US,47.04581276,-110.2660688
Alaska,US,58.45031811,-134.200436
Wisconsin,US,43.92456975,-90.11120239
Pennsylvania,US,40.53358749,-77.39975129999998
Michigan,US,42.24542231,-85.53038622
Hawaii,US,21.17882515,-156.9583592
Michigan,US,44.68512729,-85.09085699
Minnesota,US,45.9459309,-93.29275192
West Virginia,US,38.33860077,-81.52857054
Minnesota,US,45.1526059,-95.00586446
Illinois,US,41.93842729,-88.42861412
Utah,US,37.28507306,-111.8861752
Illinois,US,41.13746989,-87.86205334
Missouri,US,39.0997,-94.5786
Texas,US,28.90705334,-97.85960149
Hawaii,US,22.03935037,-159.5966786
Texas,US,32.599141700000004,-96.28734728
Oklahoma,US,36.81799745,-97.14421435
Nebraska,US,40.50663314,-98.94877182
Kansas,US,38.00017981,-101.321681
Nebraska,US,41.19930341,-101.6620164
Mississippi,US,32.75462946,-88.64105766
Alaska,US,60.24429722,-151.53888840000005
Illinois,US,41.59081014,-88.42869583
Texas,US,29.94414155,-98.7113588
Texas,US,26.92601662,-97.66413984
Maine,US,44.40759555,-69.76738544
Wisconsin,US,42.57639354,-88.04051686
Delaware,US,39.08646628,-75.56884914
Maryland,US,39.24976208,-76.04741541
Michigan,US,43.03197711,-85.54934642
Rhode Island,US,41.67106337,-71.57641596
Texas,US,33.18104136,-100.7780939
Kentucky,US,38.93950319,-84.53241199
Iowa,US,41.33649833,-92.1785067
California,US,35.34329425,-118.7277796
Texas,US,30.06040006,-99.34930144
South Carolina,US,34.33988254,-80.58763164
Alaska,US,55.57445008,-130.975561
Wisconsin,US,44.51727459,-87.61468386
Michigan,US,47.63197653,-88.41434263
Nebraska,US,42.87990694,-99.71343729
North Dakota,US,46.97830064,-99.77507857
Nebraska,US,41.19774275,-103.7148131
Texas,US,30.48678918,-99.74856473
Texas,US,33.61643847,-100.2558057
Washington,US,47.49137892,-121.8346131
Virginia,US,38.26818502,-77.15852768
Virginia,US,37.70965316,-77.09384941
Virginia,US,37.71044922,-76.88689628
Oklahoma,US,35.94530008,-97.94193268
Kansas,US,37.55909527,-98.13638678
California,US,36.07409056,-119.8159973
New York,US,40.6361825,-73.94935552
South Dakota,US,44.36956169,-97.4913945
Texas,US,29.34967888,-100.4186638
Colorado,US,38.43260896,-102.7392145
Kansas,US,37.55848695,-99.2856537
Oklahoma,US,34.91671958,-98.97720696
Colorado,US,39.30497777,-102.6022199
Washington,US,47.63479026,-122.6436061
Washington,US,47.12521214,-120.679439
Minnesota,US,48.77754106,-96.78317184
Oregon,US,42.68762984,-121.64964609999998
Texas,US,27.42435506,-97.69894948
Washington,US,45.87325839,-120.7913598
Kentucky,US,37.35388197,-82.94981134
Illinois,US,40.93148779,-90.21330340000002
Indiana,US,38.68861576,-87.4194665
Kentucky,US,36.89225732,-83.85403396
Maine,US,44.11486325,-69.10529169
Missouri,US,40.12699751,-92.14780832
Nebraska,US,42.63758421,-97.89178836
Ohio,US,40.39830217,-82.42027563
Tennessee,US,35.99508821,-83.94635435
Texas,US,33.60519951,-99.7422906
Alaska,US,57.65529415,-153.7493579
Minnesota,US,48.24539665,-93.78352843
Idaho,US,47.67282258,-116.7020872
Indiana,US,41.24521668,-85.86312322
Iowa,US,43.20405458,-94.20691791
Alaska,US,62.15429159999999,-163.39678830000003
Wisconsin,US,43.90632465,-91.11451093
Arizona,US,33.72854224,-113.9810029
Colorado,US,37.28632032,-107.8429014
Texas,US,28.34453111,-99.09908775
Indiana,US,41.64232188,-85.42674232
North Dakota,US,46.45681054,-98.53542355
Indiana,US,41.54366008,-86.74072188
Illinois,US,41.34426129999999,-88.88633881
Louisiana,US,31.67884782,-92.15907765
Kansas,US,37.19113093,-95.29849679
Minnesota,US,44.9973857,-96.17488219
Pennsylvania,US,41.43564672,-75.60379201
Missouri,US,37.65896829,-92.5888493
Arkansas,US,33.24116713,-93.60677071
Florida,US,29.98484137,-83.18166636
Louisiana,US,30.2049055,-92.06959876
Mississippi,US,34.35687874,-89.48490961
Missouri,US,39.06986886,-93.78076396
Wisconsin,US,42.66005229,-90.1317729
Louisiana,US,29.52470226,-90.40976986
California,US,39.10124298,-122.7536244
Colorado,US,39.20278823,-106.3555697
Florida,US,28.76202069,-81.7125123
Illinois,US,42.3224907,-88.00367925
Indiana,US,41.41874274,-87.38277575
Michigan,US,43.99050893,-85.802173
Minnesota,US,47.64270764,-91.44557998
Montana,US,47.64514965,-114.0898013
Ohio,US,41.69710807,-81.23676539
Oregon,US,42.79246693,-120.3850163
South Dakota,US,44.02193107,-97.12926365
Tennessee,US,36.34180170000001,-89.48921915
Alaska,US,58.62403337,-156.21405890000003
Minnesota,US,48.77217001,-94.90274472
Alabama,US,33.77995024,-88.09668032
Georgia,US,33.07841647,-84.14263877
Mississippi,US,31.20572971,-89.5077704
Texas,US,33.66981763,-95.57404777
Texas,US,34.06859623,-102.3516289
Vermont,US,44.60353043,-72.64356694
Texas,US,31.19531316,-98.24206613
Nebraska,US,40.78416049,-96.68777155
Pennsylvania,US,40.03904563,-76.24770128
South Carolina,US,34.68270843,-80.70513032
Virginia,US,37.71889653,-76.46400482
Nevada,US,39.9332233,-117.0397075
Kansas,US,38.48119447,-100.4660754
Oregon,US,43.93727035,-122.847753
Wisconsin,US,45.26271619,-89.07483625
Georgia,US,31.03828570000001,-83.06472457
Michigan,US,43.09052506,-83.22153148
Wyoming,US,41.30702520000001,-104.6887497
Colorado,US,40.66671597,-105.4625784
Kentucky,US,37.54567114,-85.70138352
Colorado,US,37.3153406,-104.0376458
California,US,40.67311306,-120.59350990000002
Idaho,US,46.81587887,-116.7113698
Oklahoma,US,34.87844729,-95.25215049
Alabama,US,34.90171875,-87.65624729
Mississippi,US,32.40419769,-88.66229662
Tennessee,US,35.75893438,-89.63015909999999
Kentucky,US,37.10975748,-84.11321779
Georgia,US,32.46325233,-82.92221316
South Carolina,US,34.48244419,-82.00490796
Texas,US,29.38508402,-96.93186692
Alabama,US,34.52041498,-87.31069453
Arkansas,US,36.04188196,-91.10867198
Illinois,US,38.71987914,-87.72884035
Indiana,US,38.84112637,-86.48361629
Kentucky,US,38.07136018,-82.72882223
Mississippi,US,31.55147224,-90.10841127
Missouri,US,37.10626634,-93.83293097
Ohio,US,38.59743452,-82.53466552
Pennsylvania,US,40.99206278,-80.33393706
South Dakota,US,44.35919441,-103.7929428
Tennessee,US,35.21675201,-87.39787695
Oklahoma,US,34.89851864,-94.70392124
Minnesota,US,44.37136597,-93.72844721
New Mexico,US,32.79215361,-103.4123733
Mississippi,US,32.7536828,-89.52402044
Kansas,US,39.20183497,-95.03620809
Pennsylvania,US,40.36680311,-76.45651841
Alabama,US,32.60154883,-85.35132246
Arkansas,US,34.78498904,-90.78383866
Florida,US,26.58410348,-81.88399313
Georgia,US,31.779330600000005,-84.14324253
Illinois,US,41.74583951,-89.29977132
Iowa,US,40.64181461,-91.48183025
Kentucky,US,37.59645942,-83.71513901
Mississippi,US,34.291877500000005,-88.68149954
North Carolina,US,35.47623147,-79.17569362
South Carolina,US,34.16393091,-80.25690731
Texas,US,30.31120597,-96.97045773
Virginia,US,36.70586667,-83.12606515
Michigan,US,44.94430054,-85.80150326
Mississippi,US,33.55545125,-90.29900733
Pennsylvania,US,40.6154815,-75.59435245
Idaho,US,44.9438088,-113.9309747
Michigan,US,41.89475156,-84.06603727
North Carolina,US,35.24032589999999,-77.64245615
Florida,US,30.45955727,-84.27491114
Texas,US,31.29872538,-95.9936328
Kentucky,US,37.09246661,-83.37999606
Kentucky,US,37.12306748,-82.85346474
Florida,US,29.31829741,-82.74007147
Idaho,US,46.23315327,-116.434146
Kentucky,US,38.53184419,-83.37735618
Missouri,US,40.09673161,-91.72070156
New York,US,43.7844157,-75.44903992
Tennessee,US,35.52853208,-87.49022694
Washington,US,46.57756476,-122.3925769
West Virginia,US,38.9947249,-80.49988181
Montana,US,47.12610041,-112.394698
South Carolina,US,33.89665987,-81.27146426
Virginia,US,37.78258621,-79.44262866
Florida,US,30.23766008,-84.8829258
Georgia,US,31.82588896,-81.49251135
Montana,US,48.56084317,-111.024307
Texas,US,30.15152688,-94.81205615
Ohio,US,40.09136236,-82.48185785
Alabama,US,34.81185586,-86.98310072
Texas,US,31.5454767,-96.58095444
Arkansas,US,33.95317155,-91.74002806
Colorado,US,38.98749519,-103.5136649
Georgia,US,33.79201475,-82.45024131
Idaho,US,43.0012336,-114.1358773
Kansas,US,39.04549684,-98.20756994
Kentucky,US,37.45475628,-84.6565327
Louisiana,US,32.6003154,-92.6659741
